datetime,content
[datetime]: 2025-04-26 07:23:56,[content]: 安哥拉财政部长表示，正在运行压力测试，以评估油价下降对预算的潜在影响。
[datetime]: 2025-04-26 07:23:46,[content]: 安哥拉财政部长表示，近期债券和石油价格的走势使得安哥拉更有可能向国际货币基金组织（IMF）申请贷款项目。
[datetime]: 2025-04-26 07:23:46,[content]: 安哥拉财政部长表示，近期债券和石油价格的走势使得安哥拉更有可能向国际货币基金组织（IMF）申请贷款项目。
[datetime]: 2025-04-26 07:17:59,"[content]: 【IMF成员国认为贸易战中世界正处于“关键时刻”】 在美国总统特朗普发起的贸易战主导了一周的讨论之后，国际货币基金组织（IMF）成员国在一份声明中表示，随着贸易紧张局势加剧，世界经济正处于“关键时刻”。IMF最高咨询机构国际货币与金融委员会（IMF）的“主席声明”也“欢迎为结束战争和冲突所做的持续努力”。
由主席沙特阿拉伯财政大臣穆罕默德·贾丹（Mohammed Al-Jadaan）起草的公报指出：“世界经济正处于关键时刻……在贸易担忧持续数年之后，贸易紧张局势骤然加剧，加剧了不确定性、市场波动以及经济增长和金融稳定面临的风险。”"
[datetime]: 2025-04-26 07:12:21,"[content]: 除了头版内容，今天《人民日报》涉及财经的主要内容还包括：
1、推动共建清洁、美丽、可持续的世界——习近平主席向气候和公正转型领导人峰会发表致辞引发国际社会热烈反响；
2、亲诚惠容 命运与共（和音）——携手周边国家共创美好未来②；
3、中哈举行第二次外长战略对话；
4、中国人民对外友好协会代表团访问美国；
5、柬中合作承载两国人民对美好生活的共同向往（国际论坛）；
6、外交部——高度赞赏阿盟外长理事会会议通过对华友好决议；
7、纪念万隆会议70周年国际研讨会在印尼举行；
8、中老合资券商在老挝上市；
9、到2030年力争建成高标准农田13.5亿亩（政策解读） 农业农村部、国家发展改革委有关负责人就《逐步把永久基本农田建成高标准农田实施方案》答记者问；
10、一季度上海经济起步平稳开局良好；
11、肖捷率全国人大常委会调研组在黑龙江调研；
12、广交会首设集成房屋专区；
13、消费品以旧换新超1.2亿人次受益 带动销售额超7200亿元；
14、我国将进一步加大知识产权保护力度（权威发布）；
15、“学习《习近平经济文选》第一卷”金融专题理论宣传座谈会在京举办；
16、加强专利保护运用 促进创新驱动发展；
17、守正创新与党的创新理论体系化学理化研讨会在京举行；
18、江苏因地制宜发展新质生产力（奋勇争先，决战决胜“十四五”）。"
[datetime]: 2025-04-26 07:12:15,"[content]: 今天《人民日报》头版的主要内容有：
1、中共中央政治局召开会议 分析研究当前经济形势和经济工作 中共中央总书记习近平主持会议；
2、各地扎实开展学习教育——学有质量 查有力度 改有成效（锲而不舍落实中央八项规定精神）；
3、江苏因地制宜发展新质生产力（奋勇争先，决战决胜“十四五”）；
4、神舟二十号3名航天员顺利进驻中国空间站 东风着陆场准备就绪，迎接神舟十九号航天员回家；
5、为什么中国意味着确定性、未来性、机遇性。"
[datetime]: 2025-04-26 07:12:15,"[content]: 今天《人民日报》头版的主要内容有：
1、中共中央政治局召开会议 分析研究当前经济形势和经济工作 中共中央总书记习近平主持会议；
2、各地扎实开展学习教育——学有质量 查有力度 改有成效（锲而不舍落实中央八项规定精神）；
3、江苏因地制宜发展新质生产力（奋勇争先，决战决胜“十四五”）；
4、神舟二十号3名航天员顺利进驻中国空间站 东风着陆场准备就绪，迎接神舟十九号航天员回家；
5、为什么中国意味着确定性、未来性、机遇性。"
[datetime]: 2025-04-26 07:03:48,[content]: 【财政部部长蓝佛安：中方呼吁世行等国际组织倡导非歧视原则、自由贸易原则等，共同维护开放合作的国际环境】2025年4月24日，世界银行在美国华盛顿举行发展委员会第111次会议，审议通过了《就业：通往繁荣之路》报告。财政部部长、世行中国理事蓝佛安与会并发言。蓝佛安表示，当前，贸易保护政策为全球减贫与发展事业带来了巨大风险。中方呼吁世行等国际组织倡导非歧视原则、自由贸易原则等，共同维护开放合作的国际环境。蓝佛安指出，中国是全球经济一体化的受益者也是贡献者，近年来中国对全球经济增长的贡献率保持在30%左右。在当前复杂外部环境下，中国将采取更加积极有为的宏观政策，推动实现全年预期增长目标，继续为全球经济带来稳定和动力。中国坚持改革开放的基本国策，已对所有建交的最不发达国家产品给予零关税待遇，并愿进一步敞开大门，与全球共享中国的超大规模市场，实现互利共赢。
[datetime]: 2025-04-26 06:54:19,[content]: 【资金短缺 世粮署可能减少对苏丹粮食援助】联合国世界粮食计划署25日警告，由于捐赠国削减人道主义援助资金，该机构正面临资金短缺问题，未来几周对苏丹的粮食援助可能会因此减少。据路透社报道，本届美国政府大举削减对外援助的政策，以及其他西方国家纷纷将资金优先用于防务支出的做法，导致国际人道主义援助领域受到影响。世界粮食计划署表示，当前苏丹正进入雨季和饥荒季关键期，但对苏丹的援助存在6.98亿美元缺口，从5月起，谷物、豆类和即食食品等援助物资将出现短缺。（央视新闻）
[datetime]: 2025-04-26 06:52:22,[content]: 【屡遭特朗普施压的鲍威尔就央行独立性慷慨陈词 IMF闭门会议掌声不断】据知情人士透露，美联储主席鲍威尔借全球财长和央行行长会议强调，央行必须免受政治干预，以便能够专注于保持通胀稳定和实现高就业。上述知情人士表示，鲍威尔周五在国际货币基金组织(IMF)面向各国财长和央行行长发表讲话时，慷慨激昂地表达了对央行独立性的维护。会议为闭门性质。鲍威尔的讲话在现场数次引发掌声，随后其他与会官员也发表了同样充满激情的言论。
[datetime]: 2025-04-26 06:52:22,[content]: 【屡遭特朗普施压的鲍威尔就央行独立性慷慨陈词 IMF闭门会议掌声不断】据知情人士透露，美联储主席鲍威尔借全球财长和央行行长会议强调，央行必须免受政治干预，以便能够专注于保持通胀稳定和实现高就业。上述知情人士表示，鲍威尔周五在国际货币基金组织(IMF)面向各国财长和央行行长发表讲话时，慷慨激昂地表达了对央行独立性的维护。会议为闭门性质。鲍威尔的讲话在现场数次引发掌声，随后其他与会官员也发表了同样充满激情的言论。
[datetime]: 2025-04-26 06:50:01,[content]: 【中方：美国对特定国家外交人员拒发签证 违反国际法义务】当地时间4月25日，中国常驻联合国副代表耿爽在联合国东道国关系委员会会议上发言指出，一段时间以来，美国频繁对特定国家的外交人员拒发签证、限制旅行自由，严重影响有关国家正常有效参与联合国工作，敦促美方积极履行东道国义务。耿爽表示，获取签证和旅行自由是各国常驻联合国代表团外交人员的当然权利，保障这一权利是美国作为联合国东道国应尽的国际义务，也是美国签署《联合国总部协定》作出的法律承诺。这本不应该成为一个问题。
[datetime]: 2025-04-26 06:49:22,[content]: 城堡创始人格里芬：美国总统特朗普通过关税让制造业重返美国的做法不会如愿以偿。
[datetime]: 2025-04-26 06:41:26,[content]: 【特朗普：俄罗斯和乌克兰“非常接近”达成协议】当地时间4月25日，美国总统特朗普在其社交媒体平台上表示，当日与俄罗斯和乌克兰的谈判和会晤进展顺利。特朗普表示，他们“非常接近”达成协议，双方现在应该进行高层会晤，以“结束战争”。特朗普称，大部分主要议题都已达成一致。 当地时间4月25日，俄罗斯总统助理乌沙科夫透露，俄罗斯总统普京与美国中东问题特使威特科夫的会晤持续了3个小时，富有建设性。他称，会晤讨论了恢复俄乌直接谈判的可能性。（央视新闻）
[datetime]: 2025-04-26 06:35:26,[content]: 【联合国安理会强烈谴责印控克什米尔恐怖袭击事件】当地时间4月25日，联合国安理会发表声明，谴责22日在印控克什米尔地区发生的恐怖袭击，重申一切形式和表现的恐怖主义是对国际和平与安全最严重的威胁之一。安理会成员重申，任何恐怖主义行为，不论其动机如何，也不论在何地、何时和由何人所为，都是不可开脱的犯罪行为。所有国家都必须根据《联合国宪章》和国际法规定的其他义务，采取一切手段打击恐怖行为对国际和平与安全造成的威胁。
