stock_code,trade_date,close,macd_dif,macd_dea,macd,kdj_k,kdj_d,kdj_j,rsi_6,rsi_12,rsi_24,boll_upper,boll_mid,boll_lower,cci,turnover_rate,turnover_rate_f,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,stock_name,area,industry,list_date
688629.SH,20241230,36.7,0.836,0.414,0.845,67.726,64.416,74.347,51.607,53.793,53.757,39.186,35.309,31.432,64.753,10.5424,10.5424,0.92,,11.8116,16.3668,,46099.2831,17832.5601,17832.5601,1691843.6898,654454.9557,华丰科技,四川,元器件,20230627
601579.SH,20241230,11.11,-0.06,0.079,-0.277,12.253,15.875,5.008,31.764,39.542,47.505,12.579,11.74,10.902,-85.336,0.8411,2.0337,0.77,30.288,1.4697,3.4641,1.8547,47946.3409,47946.3409,19830.5209,532683.8474,532683.8474,会稽山,浙江,红黄酒,20140825
600735.SH,20241230,4.58,-0.101,0.002,-0.205,18.785,18.756,18.843,29.792,36.317,44.902,5.828,5.11,4.393,-87.477,2.3448,4.1581,0.9,59.8234,1.4272,1.0086,0.8297,42877.8219,42545.1827,23991.9475,196380.4243,194856.9368,新华锦,山东,服饰,19960726
600905.SH,20241230,4.42,-0.047,-0.038,-0.018,13.471,15.028,10.357,28.239,34.466,41.997,4.667,4.534,4.402,-116.02,0.3232,0.6831,1.03,18.4991,1.4773,4.3687,1.7648,2861973.9196,2858585.6566,1352337.1266,12649924.7246,12634948.6022,三峡能源,北京,新型电力,20210610
601068.SH,20241230,4.48,-0.091,-0.059,-0.063,15.9,16.071,15.56,33.73,36.723,43.31,5.062,4.729,4.396,-76.303,0.3708,3.2071,1.12,,5.447,0.5707,,298583.6267,255959.0667,29590.6667,1337654.6476,1146696.6188,中铝国际,北京,建筑工程,20180831
301073.SZ,20241230,21.55,-0.405,-0.027,-0.755,12.691,16.667,4.739,20.43,34.582,44.734,26.938,23.895,20.852,-101.502,6.8954,12.858,1.12,168.5191,4.333,6.393,0.6961,19445.1046,8584.4564,4603.6228,419042.0041,184995.0354,君亭酒店,浙江,酒店餐饮,20210930
301596.SZ,20241230,104.14,-0.227,0.674,-1.803,43.704,36.888,57.335,44.608,46.868,51.329,122.808,109.532,96.256,-37.623,7.771,7.771,0.77,57.6546,7.1412,9.5791,,5511.8072,1377.9518,1377.9518,573999.6018,143499.9005,瑞迪智驱,四川,机械基件,20240513
603580.SH,20241230,17.92,-0.811,-0.549,-0.524,12.589,14.203,9.36,21.237,28.843,38.952,22.631,20.032,17.434,-99.098,1.4353,4.3995,0.57,532.7725,5.3964,14.0969,0.4576,13067.32,13067.32,4263.22,234166.3744,234166.3744,艾艾精工,上海,塑料,20170525
301555.SZ,20241230,24.07,-0.8,-0.485,-0.63,14.728,15.063,14.057,28.813,33.744,41.184,29.685,26.423,23.161,-87.245,2.2119,2.8006,0.75,372.256,2.1165,1.7456,0.914,9226.67,4834.725,3818.325,222085.9469,116371.8308,惠柏新材,上海,化工原料,20231031
603699.SH,20241230,22.2,-0.203,-0.252,0.098,58.943,54.153,68.522,49.122,47.213,49.337,23.948,22.338,20.727,76.072,0.563,1.5829,0.96,17.7525,4.5773,2.9624,4.0115,76864.4461,75468.9893,26843.0245,1706390.7034,1675411.5625,纽威股份,江苏,机械基件,20140117
600056.SH,20241230,11.39,-0.125,-0.067,-0.116,21.817,18.509,28.434,38.67,41.421,47.143,12.267,11.714,11.16,-71.64,0.641,1.3568,0.72,18.9086,1.4616,0.485,2.0363,149587.9748,149535.1478,70639.8276,1703807.033,1703205.3334,中国医药,北京,医药商业,19970515
601566.SH,20241230,8.36,-0.034,0.066,-0.201,23.093,22.755,23.77,38.994,43.612,49.02,9.349,8.748,8.148,-90.604,0.4618,1.5611,0.78,20.8833,1.2364,1.5091,3.5885,57463.715,57463.715,16997.561,480396.6574,480396.6574,九牧王,福建,服饰,20110530
601989.SH,20241230,4.86,-0.024,-0.036,0.024,56.921,56.203,58.357,54.182,49.885,47.404,4.918,4.841,4.763,86.986,0.3984,0.8446,0.78,422.1938,1.3141,2.1451,0.2058,2280203.5324,2280203.5324,1075655.7712,11081789.1675,11081789.1675,中国重工,北京,船舶,20091216
833427.BJ,20241230,10.75,-0.708,-0.372,-0.672,12.392,13.44,10.296,8.828,27.998,41.882,15.861,12.942,10.024,-121.069,1.1541,2.2248,0.89,110.5314,3.344,13.0929,,10309.5,5062.0164,2625.918,110827.125,54416.6763,华维设计,江西,建筑工程,20210205
600751.SH,20241230,2.7,-0.039,-0.002,-0.074,12.544,14.514,8.602,29.883,37.544,46.075,3.183,2.91,2.637,-95.269,0.9747,1.9231,0.84,119.7238,1.051,6.6635,,289933.7783,257318.9052,130418.0367,782821.2014,694761.044,海航科技,天津,水运,19960909
603444.SH,20241230,227.1,3.769,3.724,0.088,53.344,53.946,52.139,61.691,58.64,56.086,235.736,220.088,204.439,47.053,1.8152,3.085,1.11,17.7194,3.5629,4.4261,2.8509,7204.1101,7204.1101,4238.8461,1636053.4037,1636053.4037,吉比特,福建,互联网,20170104
002409.SZ,20241230,60.58,-0.72,-0.693,-0.055,44.626,40.665,52.547,45.578,44.516,47.656,63.842,61.442,59.041,2.313,2.3334,2.7935,1.04,34.0138,3.9736,4.6539,1.1225,47592.7678,31852.2747,26605.4437,2883169.8733,1929610.8013,雅克科技,江苏,半导体,20100525
300926.SZ,20241230,22.62,-0.034,-0.22,0.372,69.734,56.617,95.968,69.789,58.522,53.226,22.857,21.758,20.66,138.999,3.6067,9.4607,1.03,18.5117,4.8137,2.4336,0.4568,40475.3933,26842.0738,10232.9631,915553.3964,607167.7094,博俊科技,江苏,汽车配件,20210107
301162.SZ,20241230,46.0,1.15,1.06,0.179,72.067,67.248,81.705,52.763,55.2,55.293,47.476,44.916,42.357,69.032,3.5385,3.9602,0.64,53.7957,4.0902,8.9934,0.9694,10015.2794,6142.5522,5488.5547,460702.8524,282557.4012,国能日新,北京,软件服务,20220429
300119.SZ,20241230,18.71,-0.142,0.09,-0.464,26.219,18.257,42.142,42.448,43.615,51.762,21.348,19.559,17.77,-62.007,1.1644,1.4479,1.01,20.5576,1.9157,3.6187,2.1229,46584.7906,33498.2301,26939.6783,871601.4321,626751.8852,瑞普生物,天津,农业综合,20100917
837592.BJ,20241230,66.88,-1.761,-1.302,-0.918,56.908,44.159,82.406,43.913,44.109,49.879,82.444,70.826,59.208,-20.385,5.5786,9.7448,0.82,196.2992,11.9425,17.6819,,6215.0,3818.1216,2185.7333,415659.2,255355.9726,华信永道,北京,软件服务,20230710
603007.SH,20241230,9.58,0.48,0.308,0.345,91.411,78.411,117.41,88.354,75.701,69.143,9.087,7.802,6.517,195.757,0.0022,0.0031,0.0,,23.568,73.0537,,87689.6101,49983.0778,35015.4178,840066.4648,478837.8853,ST花王,江苏,建筑工程,20160826
600416.SH,20241230,11.56,-0.354,-0.419,0.129,53.366,32.041,96.017,67.683,50.778,47.622,11.949,11.334,10.718,81.025,2.5878,4.2923,2.18,74.0519,2.0692,3.2993,,132540.6445,132540.6445,79908.5747,1532169.8504,1532169.8504,湘电股份,湖南,电气设备,20020718
300940.SZ,20241230,13.98,-0.419,-0.369,-0.099,35.158,30.035,45.403,43.043,41.939,45.13,15.851,14.6,13.349,-62.468,2.4212,3.1956,0.9,,2.9441,9.5703,,22264.4372,14744.7553,11171.7417,311256.8321,206131.6791,南极光,深圳,元器件,20210203
001322.SZ,20241230,8.1,-0.141,-0.09,-0.103,25.554,18.751,39.159,46.057,44.039,46.868,9.067,8.358,7.648,-57.846,3.1971,3.1971,1.68,46.373,1.6191,1.0897,1.6256,96859.725,16561.28,16561.28,784563.7725,134146.368,箭牌家居,广东,家居用品,20221026
300838.SZ,20241230,12.7,-0.141,-0.021,-0.239,36.014,29.466,49.111,42.789,43.884,49.002,14.341,13.245,12.149,-56.475,1.4397,2.6139,0.8,34.3344,1.7418,1.7108,1.957,13797.8,10209.6125,5623.3375,175232.06,129662.0788,浙江力诺,浙江,机械基件,20200608
300647.SZ,20241230,6.45,-0.242,-0.123,-0.236,17.206,19.289,13.039,25.666,33.718,42.961,8.266,7.272,6.277,-108.737,2.9059,3.5282,0.7,,3.1383,4.5507,,45732.1024,45664.2143,37610.1961,294972.0605,294534.1822,超频三,深圳,化工原料,20170503
300363.SZ,20241230,16.36,-0.418,-0.274,-0.288,12.791,11.166,16.039,28.598,37.56,45.835,19.41,17.482,15.554,-97.986,1.3038,2.0348,0.79,,1.68,3.2384,2.962,54546.452,50051.9517,32069.2518,892379.9547,818849.9298,博腾股份,重庆,化学制药,20140129
836422.BJ,20241230,9.79,-0.547,0.058,-1.21,3.316,6.193,-2.438,20.315,34.795,44.442,17.686,13.366,9.045,-104.337,4.4661,11.8806,0.8,1481.4333,2.0821,1.7556,,8848.271,6622.271,2489.421,86624.5731,64832.0331,润普食品,江苏,食品,20230301
688669.SH,20241230,15.08,0.056,0.308,-0.503,33.1,24.681,49.937,49.777,49.521,53.477,17.63,15.794,13.957,-53.124,1.0524,2.0225,1.03,,1.1954,0.4775,,12133.3334,12133.3334,6313.4869,182970.6677,182970.6677,聚石化学,广东,化工原料,20210125
600197.SH,20241230,17.45,-0.104,-0.004,-0.199,17.384,16.988,18.175,39.101,43.586,48.623,18.855,17.916,16.976,-65.472,0.6377,1.1305,0.7,23.4045,2.1472,3.6741,2.2349,47201.2644,47201.2644,26625.4417,823662.0638,823662.0638,伊力特,新疆,白酒,19990916
830964.BJ,20241230,6.99,-0.54,-0.322,-0.437,9.132,10.194,7.009,28.127,33.121,43.676,10.671,8.54,6.41,-106.604,3.9714,5.3828,0.76,60.9983,2.0183,2.3838,,26120.8,17939.5411,13235.7378,182584.392,125397.3923,润农节水,河北,建筑工程,20200727
301201.SZ,20241230,20.77,-0.34,-0.156,-0.368,20.75,19.142,23.966,32.907,39.143,45.89,23.701,21.959,20.217,-89.841,1.0974,1.3708,0.73,45.7822,1.4405,8.0777,0.9434,15471.3824,8719.3824,6980.1984,321340.6124,181101.5724,诚达药业,浙江,生物制药,20220120
688314.SH,20241230,28.77,-0.081,0.184,-0.53,33.267,25.653,48.495,43.567,46.157,50.984,32.392,29.903,27.413,-56.724,0.7204,2.0256,0.96,26.5967,3.7469,7.5751,,8123.9172,8123.9172,2889.1784,233725.0978,233725.0978,康拓医疗,陕西,医疗保健,20210518
600363.SH,20241230,49.1,0.766,0.74,0.051,60.068,50.968,78.269,59.649,55.74,56.07,52.801,47.799,42.796,62.401,3.3626,4.2463,1.13,62.8949,5.2462,6.975,0.1526,45522.575,45522.575,36048.9658,2235158.4325,2235158.4325,联创光电,江西,元器件,20010329
300283.SZ,20241230,5.67,-0.19,-0.1,-0.181,20.348,19.291,22.462,33.211,36.314,43.55,7.186,6.308,5.429,-95.632,2.3749,2.9352,0.62,,3.0477,0.8528,0.3527,43720.6334,30744.6614,24875.1124,247895.9914,174322.2301,温州宏丰,浙江,电气设备,20120110
603843.SH,20241230,3.87,0.154,0.163,-0.017,51.201,43.941,65.72,59.852,58.914,58.598,4.152,3.652,3.151,142.742,14.4052,20.2304,2.81,,3.0404,1.7345,,69962.3237,69962.3237,49817.1582,270754.1927,270754.1927,正平股份,青海,建筑工程,20160905
002459.SZ,20241230,14.16,-0.61,-0.502,-0.216,11.563,9.198,16.293,22.795,28.953,41.65,16.986,15.26,13.534,-111.912,1.2926,2.462,1.19,,1.5014,0.6173,3.9466,330967.7849,330598.0006,173567.2434,4686503.8342,4681267.6885,晶澳科技,河北,电气设备,20100810
600380.SH,20241230,11.51,-0.007,-0.009,0.005,66.978,48.276,104.383,60.463,53.676,52.732,11.7,11.452,11.205,48.716,0.5696,1.091,0.89,14.668,1.489,1.3573,1.5638,187420.042,187420.042,97854.6767,2157204.6834,2157204.6834,健康元,深圳,化学制药,20010608
301030.SZ,20241230,24.8,-1.243,-1.128,-0.23,16.027,16.973,14.136,25.151,32.061,40.936,30.449,27.199,23.949,-100.201,3.1978,3.8701,1.59,25.7477,2.5434,1.1185,0.8596,20160.703,17084.3186,14116.602,499985.4344,423691.1013,仕净科技,江苏,环境保护,20210722
838670.BJ,20241230,15.35,0.478,0.947,-0.939,25.809,40.394,-3.362,29.323,41.453,48.308,22.279,18.684,15.09,-164.045,9.8252,17.3731,0.76,106.1128,4.6893,28.0904,,13400.0,6600.29,3732.76,205690.0,101314.4515,恒进感应,湖北,机床制造,20220705
601881.SH,20241230,15.92,0.119,0.096,0.045,69.192,55.5,96.575,70.241,59.88,57.445,16.114,15.604,15.094,76.513,0.6987,2.4298,0.81,21.1279,1.6434,4.9388,1.9095,1093440.2256,724341.7623,208280.6759,17407568.3916,11531520.8558,中国银河,北京,证券,20170123
000803.SZ,20241230,5.12,-0.061,0.054,-0.23,21.191,18.266,27.039,34.236,41.292,49.163,6.351,5.594,4.838,-74.274,2.3664,3.4396,0.74,,1.7176,1.4979,,47098.8309,45876.4222,31562.1899,241146.0142,234887.2817,山高环能,四川,环境保护,19980303
300961.SZ,20241230,10.23,-0.21,0.166,-0.751,9.942,13.249,3.33,29.982,39.651,46.315,15.132,12.228,9.323,-91.042,5.5501,8.7106,0.81,,1.8045,4.0701,,17728.0,15103.4608,9623.4501,181357.44,154508.404,深水海纳,深圳,环境保护,20210330
603997.SH,20241230,12.23,-0.005,0.014,-0.038,30.651,48.435,-4.918,31.529,41.573,46.489,13.296,12.554,11.811,-193.933,0.544,1.0683,1.27,,3.2509,0.687,,126607.6241,126607.6241,64470.9363,1548411.2427,1548411.2427,继峰股份,浙江,汽车配件,20150302
600733.SH,20241230,8.17,-0.155,-0.119,-0.071,41.165,32.121,59.254,42.083,42.702,46.932,9.149,8.502,7.855,-52.632,1.8984,2.8982,0.59,,25.342,3.0707,,557350.3169,488509.6921,319999.6899,4553552.0891,3991124.1845,北汽蓝谷,北京,汽车整车,19960816
600251.SH,20241230,7.43,-0.052,-0.003,-0.096,19.627,18.218,22.446,37.949,41.663,47.145,8.108,7.696,7.284,-71.186,0.8715,1.5715,0.99,13.709,1.5584,1.5215,6.1911,77699.3583,77699.3583,43085.8715,577306.2322,577306.2322,冠农股份,新疆,农业综合,20030609
002305.SZ,20241230,2.04,-0.033,0.021,-0.107,10.313,17.141,-3.343,27.636,37.754,45.423,2.652,2.345,2.038,-131.136,4.1707,7.0089,0.8,,14.1319,1.538,,173421.577,173410.3276,103190.0979,353780.0171,353757.0683,南国置业,湖北,区域地产,20091106
601567.SH,20241230,31.2,-0.128,0.051,-0.358,9.924,19.598,-9.424,30.309,40.913,46.054,33.76,32.36,30.96,-120.732,0.4938,1.0205,1.23,19.7419,3.7629,3.2471,2.0665,141108.5871,140300.5862,67884.4479,4402587.9175,4377378.2894,三星医疗,浙江,电气设备,20110615
300639.SZ,20241230,6.04,-0.153,-0.08,-0.144,16.448,14.044,21.257,30.129,35.897,44.609,7.164,6.502,5.839,-81.422,0.8405,1.3919,0.75,,0.87,4.5192,1.0688,64650.0674,63516.4371,38353.6635,390486.4071,383639.2801,凯普生物,广东,医疗保健,20170412
600775.SH,20241230,10.36,-0.054,0.154,-0.416,9.819,18.603,-7.75,26.359,39.576,47.51,12.623,11.5,10.376,-114.679,4.6589,7.1291,0.76,,2.9546,3.3881,,91383.8529,67183.8529,43905.6474,946736.716,696024.716,南京熊猫,江苏,通信设备,19961118
301252.SZ,20241230,37.5,1.658,0.779,1.758,82.796,72.413,103.563,75.686,71.292,65.915,36.466,30.666,24.866,151.184,45.0433,45.0433,1.53,35.5953,3.6497,4.09,1.3793,11600.0,3262.5,3262.5,435000.0,122343.75,同星科技,浙江,机械基件,20230525
300496.SZ,20241230,64.78,2.069,2.011,0.117,47.723,49.06,45.048,57.307,58.107,57.387,70.123,61.659,53.195,28.336,6.4141,6.9972,0.82,2447.9784,3.0964,5.8891,0.5763,46001.2019,36703.8051,33645.0285,2979957.8591,2377672.4944,中科创达,北京,软件服务,20151210
688188.SH,20241230,191.49,-1.219,-1.925,1.413,46.46,35.798,67.783,69.16,58.8,53.443,192.88,183.462,174.044,106.306,1.3741,3.9079,3.0,44.5805,7.6982,22.9212,,20545.2708,20545.2708,7224.1468,3934213.9055,3934213.9055,柏楚电子,上海,专用机械,20190808
600303.SH,20241230,2.94,-0.046,-0.019,-0.053,39.734,28.34,62.521,42.482,42.639,48.046,3.36,3.08,2.8,-45.741,0.8859,1.054,0.73,,1.3693,1.4931,,68360.4211,67560.4211,56784.441,200979.638,198627.638,ST曙光,辽宁,汽车整车,20001226
688096.SH,20241230,7.7,-0.272,-0.2,-0.144,32.421,26.125,45.013,39.87,38.686,45.269,9.017,8.171,7.325,-71.816,1.1509,1.6728,1.02,,1.5616,3.1579,,15236.44,15236.44,10483.09,117320.588,117320.588,京源环保,江苏,环境保护,20200409
688199.SH,20241230,15.42,-0.312,-0.098,-0.428,14.258,15.538,11.697,29.811,36.725,45.696,18.412,16.7,14.989,-97.438,1.0451,1.4351,0.89,,0.9606,1.6947,,16122.7251,16122.7251,11741.4074,248612.421,248612.421,久日新材,天津,化工原料,20191105
603993.SH,20241230,6.81,-0.183,-0.164,-0.038,15.011,17.477,10.079,29.095,32.71,38.943,7.666,7.16,6.654,-91.11,0.7716,1.9464,1.04,10.4472,2.3302,0.7026,2.2388,2159924.0583,1766577.2583,700277.2183,14709082.837,12030391.129,洛阳钼业,河南,小金属,20121009
688693.SH,20241230,39.5,0.764,0.39,0.747,64.396,61.193,70.802,57.779,56.406,54.91,40.943,36.942,32.94,55.692,9.0858,12.5824,0.65,,3.0173,20.3679,,7368.4211,3798.3362,2742.8146,291052.6335,150034.2799,锴威特,江苏,半导体,20230818
688308.SH,20241230,18.57,-0.415,-0.206,-0.419,19.22,17.76,22.141,31.309,38.069,45.127,22.175,19.987,17.799,-80.736,0.7944,1.3526,0.67,30.6303,1.1422,2.6403,,15878.1708,15878.1708,9325.3727,294857.6318,294857.6318,欧科亿,湖南,机械基件,20201210
301235.SZ,20241230,20.34,-0.205,0.049,-0.508,15.276,19.441,6.945,34.965,40.336,47.427,23.147,21.492,19.837,-86.792,2.8379,3.2647,0.58,32.1104,1.2085,1.3983,0.4916,10560.0,5095.2,4429.0754,214790.4,103636.368,华康洁净,湖北,医疗保健,20220128
600323.SH,20241230,23.35,0.354,0.291,0.125,77.623,76.26,80.35,62.576,61.355,58.322,23.893,22.664,21.434,72.947,0.4239,0.7824,0.9,11.5453,1.4507,1.5465,2.0557,81534.7146,81534.7146,44176.6026,1903835.5859,1903835.5859,瀚蓝环境,广东,环境保护,20001225
301439.SZ,20241230,14.23,0.098,0.082,0.032,59.651,50.511,77.93,60.133,56.802,55.63,14.327,13.95,13.574,149.529,3.6229,5.8184,1.82,28.2618,1.961,1.7715,2.811,38910.1809,18324.6924,11410.1809,553691.8742,260760.3729,泓淋电力,山东,电气设备,20230317
301539.SZ,20241230,19.04,-0.362,-0.221,-0.281,22.035,21.557,22.992,37.646,40.18,44.886,21.669,20.084,18.498,-91.81,3.6004,3.6004,0.75,50.9538,3.6968,2.8094,1.0504,14800.0,3700.0,3700.0,281792.0,70448.0,宏鑫科技,浙江,汽车配件,20240415
603004.SH,20241230,20.89,-0.43,-0.094,-0.673,17.327,15.487,21.006,36.266,41.526,47.592,25.144,22.553,19.962,-85.701,5.6153,5.6153,0.7,30.5698,2.5378,7.0173,1.0627,23552.0,5888.0,5888.0,492001.28,123000.32,鼎龙科技,浙江,化工原料,20231227
300343.SZ,20241230,5.92,-0.171,-0.062,-0.218,16.206,13.591,21.438,30.277,36.396,45.528,7.505,6.581,5.656,-92.557,2.0003,2.2774,0.88,,3.3111,6.5127,,106896.9119,106621.9389,93649.7579,632829.7184,631201.8783,ST联创,山东,化工原料,20120801
300078.SZ,20241230,3.14,-0.147,-0.038,-0.219,13.146,13.166,13.106,19.377,30.941,42.291,4.537,3.759,2.981,-96.596,2.5517,3.1245,0.54,,4.6461,4.5928,,112509.223,110674.3722,90384.4997,353278.9602,347517.5287,思创医惠,浙江,软件服务,20100430
002431.SZ,20241230,2.13,-0.037,0.03,-0.133,10.722,19.001,-5.837,28.842,38.029,45.539,2.873,2.474,2.076,-103.274,1.8973,3.4267,0.62,,1.4573,1.3255,,181281.6265,181281.6265,100374.112,386129.8644,386129.8644,棕榈股份,河南,建筑工程,20100610
600476.SH,20241230,15.54,-0.223,0.133,-0.712,11.418,16.858,0.537,25.489,37.552,45.491,19.936,17.434,14.933,-110.176,3.0626,5.0485,0.68,103.1631,19.7045,4.5468,,16107.0,16107.0,9771.228,250302.78,250302.78,湘邮科技,湖南,软件服务,20031210
600579.SH,20241230,11.09,1.252,1.01,0.485,61.268,72.59,38.625,54.314,62.312,64.365,13.311,9.343,5.375,48.866,12.9683,35.1593,0.82,,,0.5294,,49471.2359,49471.2359,18247.2269,548636.0061,548636.0061,中化装备,山东,化工机械,20020809
600138.SH,20241230,10.34,0.005,0.062,-0.114,20.761,22.397,17.488,36.772,43.475,48.906,11.14,10.612,10.083,-73.895,2.2216,2.8924,1.07,53.1363,1.1872,0.7524,0.8221,72384.0,72384.0,55598.0408,748450.56,748450.56,中青旅,北京,旅游景点,19971203
605068.SH,20241230,13.9,-0.122,-0.063,-0.118,40.33,28.372,64.245,61.547,52.948,51.989,15.035,13.931,12.827,-6.86,3.0523,9.6404,2.16,80.3318,1.3231,2.1318,,16214.0136,16214.0136,5133.6136,225374.789,225374.789,明新旭腾,浙江,汽车配件,20201123
301379.SZ,20241230,21.25,0.257,0.243,0.029,60.501,55.225,71.054,52.708,53.459,54.155,21.856,20.913,19.97,36.077,5.2429,5.7146,0.96,24.0658,2.2138,2.193,1.3445,14187.6,9342.55,8571.37,301486.5,198529.1875,天山电子,广西,元器件,20221101
300585.SZ,20241230,14.97,-0.286,-0.177,-0.217,40.08,26.384,67.471,62.672,52.842,51.811,16.696,15.01,13.323,-9.3,7.7317,13.1606,2.95,,3.5735,5.5908,0.0668,17111.1111,17111.1111,10052.58,256153.3332,256153.3332,奥联电子,江苏,汽车配件,20161229
300146.SZ,20241230,12.34,-0.114,-0.049,-0.13,12.124,15.879,4.612,30.845,39.183,45.305,13.422,12.782,12.143,-104.604,1.2063,1.4314,1.09,29.4031,1.8533,2.8524,7.2259,170084.5431,112998.7059,95233.4123,2098843.2619,1394404.0308,汤臣倍健,广东,食品,20101215
688275.SH,20241230,48.83,-0.177,1.052,-2.458,21.51,28.162,8.205,31.19,39.892,48.078,64.171,56.166,48.16,-193.636,3.7161,4.3157,1.39,,1.0419,0.8766,,12611.8463,8459.6775,7284.3584,615836.4548,413086.0523,万润新能,湖北,电气设备,20220929
002141.SZ,20241231,1.76,0.047,0.08,-0.066,27.612,30.231,22.375,44.308,50.57,55.255,2.052,1.824,1.595,-69.579,1.3212,1.9021,0.77,,1.9635,27.5911,,103293.5798,103293.5798,71748.5151,181796.7004,181796.7004,*ST贤丰,广东,农业综合,20070720
300056.SZ,20241231,13.28,-0.318,-0.117,-0.402,18.095,25.224,3.836,32.414,39.647,46.197,16.206,14.545,12.883,-92.633,3.8985,4.2832,0.68,,17.5978,11.2295,,38549.0443,38519.4493,35059.6088,511931.3083,511538.2867,中创环保,福建,环境保护,20100226
002397.SZ,20241231,2.94,-0.05,0.001,-0.103,31.193,23.447,46.686,57.485,51.323,52.675,3.51,3.011,2.512,-24.922,4.1274,6.1831,0.99,186.9184,1.8568,1.164,,74778.1443,58785.2199,39240.7794,219847.7442,172828.5465,梦洁股份,湖南,纺织,20100429
603507.SH,20241231,24.04,-0.598,-0.573,-0.049,38.775,24.178,67.969,54.153,45.954,46.973,26.367,24.407,22.447,41.344,3.3895,4.6604,1.51,19.9571,1.7766,1.1029,1.2403,18430.1307,18430.1307,13404.1045,443060.342,443060.342,振江股份,江苏,电气设备,20171106
871634.BJ,20241231,15.1,-1.416,-1.051,-0.728,6.051,8.938,0.276,19.523,28.096,40.221,23.898,18.47,13.043,-102.338,2.1619,4.5106,1.18,31.7684,3.5597,1.1734,,6376.2046,3278.0776,1571.1776,96280.6895,49498.9718,新威凌,湖南,铅锌,20221124
600739.SH,20241231,10.35,-0.224,-0.16,-0.127,12.734,14.042,10.117,21.822,30.499,41.559,11.779,11.07,10.36,-126.772,0.9763,1.7045,1.37,45.7193,0.5359,1.4019,0.9615,152970.9816,152970.9816,87615.7482,1583249.6596,1583249.6596,辽宁成大,辽宁,生物制药,19960819
600725.SH,20241231,3.38,0.187,0.236,-0.098,26.847,50.204,-19.866,32.494,42.527,48.612,4.666,3.773,2.88,-91.396,8.8796,12.6736,0.79,,11.8635,4.3353,,123247.0,123247.0,86351.7514,416574.86,416574.86,云维股份,云南,商贸代理,19960702
300123.SZ,20241231,5.8,-0.261,-0.153,-0.216,9.407,12.655,2.912,15.851,26.724,39.617,7.71,6.72,5.73,-116.01,2.5446,3.0986,1.05,,2.4684,4.769,,102183.4123,100027.3818,82143.3897,592663.7913,580158.8144,亚光科技,湖南,半导体,20100928
688579.SH,20241231,9.19,-0.269,-0.089,-0.36,9.669,15.706,-2.405,21.487,32.873,42.454,11.783,10.507,9.231,-129.919,2.1019,3.2131,1.04,45.3473,2.737,6.5135,,40001.0,40001.0,26166.71,367609.19,367609.19,山大地纬,山东,软件服务,20200717
300489.SZ,20241231,54.68,-3.301,-2.731,-1.14,7.667,10.281,2.438,23.487,30.849,42.842,68.997,61.304,53.612,-118.421,3.6525,6.5217,1.15,,12.8514,6.0449,,13767.2835,13716.3931,7681.8431,752795.0618,750012.3747,光智科技,黑龙江,专用机械,20150701
688181.SH,20241231,32.9,0.865,1.17,-0.611,50.954,43.902,65.058,53.04,53.957,56.833,34.833,32.85,30.867,37.372,3.0858,3.8797,0.8,60.7281,2.0835,6.1263,,13448.1546,13448.1546,10696.1673,442444.2863,442444.2863,八亿时空,北京,元器件,20200106
